state,district,incumbent,favored,confidence,nom_R,nom_D,nom_I,turnout_cvap,VOTER_POWER
NC,NC-HD-97,R,R,Safe,Jason R. Saine,Greg McBryde,FALSE,30685,1.30E-07
NC,NC-HD-98,D,FALSE,Toss-Up,John R. Bradford,Christy Clark,FALSE,30328,1.50E-06
NC,NC-HD-99,D,D,Safe,Russell Rowe,Nasif Majeed,FALSE,27730,8.04E-08
NC,NC-HD-100,D,D,Safe,Kalle Thompson,John Autry,FALSE,26089,8.54E-08
NC,NC-HD-101,D,D,Safe,Steve Mauney,Carolyn G. Logan,FALSE,32067,6.95E-08
NC,NC-HD-102,D,D,Safe,Kyle Kirby,Becky Carney,FALSE,26620,8.37E-08
NC,NC-HD-103,D,D,Lean,Bill Brawley,Rachel Hunt,FALSE,30683,6.50E-07
NC,NC-HD-104,D,D,Likely,Don Pomeroy,Brandon Lofton,FALSE,30362,2.99E-07
NC,NC-HD-105,FALSE,D,Likely,Amy Bynum,Wesley Harris,FALSE,28899,3.14E-07
NC,NC-HD-107,D,D,Safe,Richard Rivette,Kelly Alexander,FALSE,28887,7.72E-08
NC,NC-HD-108,R,R,Safe,John A. Torbett,Daniel Caudill,FALSE,29965,1.33E-07
NC,NC-HD-109,R,R,Safe,Dana Bumgardner,Susan Maxon,FALSE,28648,1.39E-07
NC,NC-HD-111,R,R,Safe,Tim Moore,Jennifer Childers,FALSE,28576,1.40E-07
NC,NC-HD-112,R,R,Safe,David Rogers,Ed Hallyburton,FALSE,30120,1.33E-07
NC,NC-HD-113,R,R,Safe,Jake Johnson,Sam Edney,FALSE,33293,1.20E-07
NC,NC-HD-114,D,D,Safe,Tim Hyatt,Susan C. Fisher,Lyndon John Smith,34721,6.42E-08
NC,NC-HD-115,D,D,Safe,Mark Crawford,John Ager,FALSE,32846,6.79E-08
NC,NC-HD-116,D,D,Safe,Eric Burns,Brian Turner,FALSE,30436,7.32E-08
NC,NC-HD-117,FALSE,R,Safe,Tim Moffitt,Josh Remillard,FALSE,31403,1.27E-07
NC,NC-HD-118,FALSE,R,Likely,Mark Pless,Alan Jones,FALSE,30564,5.11E-07
NC,NC-HD-119,FALSE,D,Tilt,Mike Clampitt,Joe Sam Queen,FALSE,31092,1.08E-06
NC,NC-HD-120,FALSE,R,Safe,Karl Gillespie,Susan Landis,FALSE,32025,1.25E-07
NC,NC-SD-1,R,R,Tilt,Bob Steinburg,Tess Judge,FALSE,75251,2.91E-06
NC,NC-SD-2,R,R,Safe,Norman W. Sanderson,Libbie Griffin,Tim Harris,71078,2.73E-07
NC,NC-SD-3,FALSE,D,Likely,Thomas S. Hester,Ernestine Bazemore,FALSE,66849,6.85E-07
NC,NC-SD-4,D,D,Safe,Sammy Davis Webb,Milton F. Fitch,FALSE,68956,1.63E-07
NC,NC-SD-5,D,D,Safe,Karen Kozel,Don Davis,FALSE,73651,1.53E-07
NC,NC-SD-6,FALSE,R,Safe,Michael Lazzara,Ike Johnson,FALSE,74901,2.59E-07
NC,NC-SD-7,R,R,Tilt,Jim Perry,Donna Lake,FALSE,64311,3.40E-06
NC,NC-SD-8,R,R,Safe,Bill Rabon,David Sink,"Anthony Mascolo, Ethan Bickley",87477,2.22E-07
NC,NC-SD-9,D,FALSE,Toss-Up,Michael Lee,Harper Peterson,FALSE,85361,2.63E-06
NC,NC-SD-10,R,R,Safe,Brent Jackson,Vernon R. Moore,FALSE,63490,3.05E-07
NC,NC-SD-11,FALSE,R,Lean,Lisa Barnes,Allen Wellons,FALSE,72748,2.12E-06
NC,NC-SD-12,R,R,Safe,Jim Burgin,John Kirkman,FALSE,69509,2.79E-07
NC,NC-SD-13,R,R,Safe,Danny Earl Britt,Barbara Yates-Lockamy,FALSE,68349,2.84E-07
NC,NC-SD-14,D,D,Safe,Alan David Michael,Dan Blue,Justin Walczak,71638,1.57E-07
NC,NC-SD-15,D,D,Safe,Mario J. Lomuscio,Jay J. Chaudhuri,Kat McDonald,80935,1.39E-07
NC,NC-SD-16,D,D,Safe,Will Marsh,Wiley Nickel,FALSE,77240,1.46E-07
NC,NC-SD-17,D,D,Lean,Mark Cavaliero,Sam Searcy,Travis Groo,71973,1.39E-06
NC,NC-SD-18,FALSE,D,Tilt,Larry Norman,Sarah Crawford,Jason Loeback,77124,2.16E-06
NC,NC-SD-19,D,FALSE,Toss-Up,Wesley Meredith,Kirk DeViere,FALSE,66674,3.36E-06
NC,NC-SD-20,FALSE,D,Safe,John Tarantino,Natalie Murdock,FALSE,72511,1.55E-07
NC,NC-SD-21,D,D,Safe,Sev Palacios,Ben Clark,FALSE,70350,1.60E-07
NC,NC-SD-22,D,D,Safe,Rick Padgett,Mike Woodard,Ray Ubinger,70111,1.60E-07
NC,NC-SD-23,D,D,Safe,Tom Glendinning,Valerie P. Foushee,FALSE,77208,1.46E-07
NC,NC-SD-24,FALSE,R,Tilt,Amy S. Galey,J.D. Wooten,FALSE,75925,2.88E-06
NC,NC-SD-25,FALSE,R,Safe,Tom McInnis,Helen Probst Mills,FALSE,75644,2.56E-07
NC,NC-SD-26,FALSE,R,Safe,Jerry W. Tillman,Jane Ledwell Gant,FALSE,69953,2.77E-07
NC,NC-SD-27,D,D,Lean,Sebastian King,Michael Garrett,FALSE,74045,1.35E-06
NC,NC-SD-28,D,D,Safe,D.R. King,Gladys A. Robinson,FALSE,74472,1.51E-07
NC,NC-SD-29,FALSE,R,Safe,Steven Jarvis,Duskin Lassiter,FALSE,70170,2.76E-07
NC,NC-SD-30,R,R,Safe,Phil E. Berger,Wally White,FALSE,74536,2.60E-07
NC,NC-SD-31,R,R,Likely,Joyce Krawiec,Terri Elizabeth LeGrand,FALSE,76542,9.92E-07
NC,NC-SD-32,D,D,Safe,Ven Challa,Paul Lowe,FALSE,70128,1.60E-07
NC,NC-SD-33,R,R,Safe,Carl Ford,Tarsha Ellis,FALSE,74477,2.60E-07
NC,NC-SD-34,R,R,Safe,Vickie Sawyer,Barry Templeton,FALSE,75885,2.56E-07
NC,NC-SD-35,R,R,Safe,Todd Johnson,Jose Santiago,FALSE,71179,2.72E-07
NC,NC-SD-36,R,R,Safe,Paul Newton,Marcus J. Singleton,FALSE,73712,2.63E-07
NC,NC-SD-37,D,D,Safe,Sonja P. Nichols,Jeff Jackson,Jeff Scott,70717,1.59E-07
NC,NC-SD-38,D,D,Safe,Jack W. Brosch,Mujtaba Mohammed,FALSE,69780,1.61E-07
NC,NC-SD-39,FALSE,D,Safe,Joshua Niday,DeAndrea Salvador,FALSE,72353,1.55E-07
NC,NC-SD-40,D,D,Safe,Bobbie Shields,Joyce Waddell,FALSE,63196,1.78E-07
NC,NC-SD-41,D,D,Safe,FALSE,Natasha Marcus,Christopher Cole,73969,1.52E-07
NC,NC-SD-42,FALSE,R,Safe,H. Dean Proctor,Tina R. Miles,FALSE,70912,2.74E-07
NC,NC-SD-43,R,R,Safe,Kathy Harrington,William Young,FALSE,75666,2.56E-07
NC,NC-SD-44,R,R,Safe,Ted Alexander,David Lee Lattimore,FALSE,71152,2.73E-07
NC,NC-SD-45,R,R,Safe,Deanna Ballard,Jeanne Supin,FALSE,77437,2.50E-07
NC,NC-SD-46,R,R,Safe,Warren Daniel,Michael Barrick,FALSE,72972,2.66E-07
NC,NC-SD-47,R,R,Safe,Ralph Hise,David Brian Wheeler,FALSE,72232,2.69E-07
NC,NC-SD-48,R,R,Safe,Chuck Edwards,Brian Caskey,FALSE,74546,2.60E-07
NC,NC-SD-49,FALSE,D,Safe,Bob Penland,Julie Mayfield,FALSE,79914,1.41E-07
NC,NC-SD-50,FALSE,R,Safe,Kevin Corbin,Victoria Fox,Clifton Ingram,78251,2.48E-07
NV,NV-HD-2,FALSE,FALSE,Toss-Up,TBA,TBA,Garrett LeDuff,24556,-1.62E-07
NV,NV-HD-4,D,D,Tilt,TBA,Connie Munk,FALSE,27680,-2.56E-07
NV,NV-HD-5,D,D,Likely,TBA,Brittney Miller,FALSE,22638,-5.29E-07
NV,NV-HD-6,FALSE,D,Safe,TBA,Shondra Summers-Armstrong,FALSE,14469,-4.23E-07
NV,NV-HD-7,FALSE,D,Safe,Tony Palmer,TBA,FALSE,19996,-3.06E-07
NV,NV-HD-8,D,D,Safe,Eddie Facey,Jason Frierson,FALSE,24329,-2.51E-07
NV,NV-HD-9,D,D,Safe,Barbara Altman,Steve Yeager,FALSE,27286,-2.24E-07
NV,NV-HD-10,FALSE,D,Safe,Chris Hisgen,TBA,Jonathan Friedrich,18829,-3.25E-07
NV,NV-HD-11,R,D,Safe,Eric Krattiger,Beatrice Duran,FALSE,13329,-4.59E-07
NV,NV-HD-12,D,D,Safe,Jeremy Graves,Susan Martinez,John Cardiff Gerhardt,23755,-2.57E-07
NV,NV-HD-14,FALSE,D,Safe,FALSE,TBA,Robert Wayerski,17891,-3.42E-07
NV,NV-HD-15,FALSE,D,Safe,Stan Vaughan,TBA,FALSE,18790,-3.26E-07
NV,NV-HD-16,FALSE,D,Safe,Reyna Sajdak,TBA,FALSE,18418,-3.32E-07
NV,NV-HD-17,FALSE,D,Safe,TBA,Claire Thomas,FALSE,24071,-2.54E-07
NV,NV-HD-21,FALSE,D,Likely,Cherlyn Arrington,TBA,FALSE,24103,-4.96E-07
NV,NV-HD-23,R,R,Safe,Glen Leavitt,Brent Foutz,Bill Hoge,28500,-4.39E-09
NV,NV-HD-26,R,R,Safe,Lisa Krasner,Dale Conner,FALSE,25137,-4.98E-09
NV,NV-HD-27,D,D,Safe,Barb Hawn,Teresa Benitez-Thompson,FALSE,22820,-2.68E-07
NV,NV-HD-28,D,D,Safe,FALSE,Edgar Flores,Natasha Bousley,14041,-4.36E-07
NV,NV-HD-29,D,D,Lean,TBA,Lesley Cohen,Bruce Newman,25787,-4.05E-07
NV,NV-HD-30,FALSE,D,Safe,Randy Moff,TBA,Charlene Young,22264,-2.75E-07
NV,NV-HD-31,D,D,Lean,TBA,Skip Daly,FALSE,24814,-4.21E-07
NV,NV-HD-32,FALSE,R,Safe,Alexis Hansen,Paula Povilaitis,FALSE,23347,-5.36E-09
NV,NV-HD-34,D,D,Safe,Jay Thomas Carlson,Shannon Bilbray-Axelrod,FALSE,22507,-2.72E-07
NV,NV-HD-35,D,D,Likely,TBA,Michelle Gorelow,Phil Paleracio,29233,-4.09E-07
NV,NV-HD-37,D,D,Tilt,TBA,Shea Backus,FALSE,26156,-2.71E-07
NV,NV-HD-39,R,R,Safe,Jim Wheeler,Deborah Chang,Dave Jones,25240,-4.96E-09
NV,NV-HD-40,FALSE,R,Safe,TBA,TBA,FALSE,23507,-5.33E-09
NV,NV-HD-41,D,D,Likely,Erika Smith,Sandra Jauregui,Victoria DaCosta,27643,-4.33E-07
NV,NV-HD-42,FALSE,D,Safe,FALSE,Alexander Assefa,"Liz Delsignore, SM Zaidi",21399,-2.86E-07
NV,NV-SD-4,FALSE,D,Safe,Esper M. Hickman,Dina Neal,FALSE,34464,-1.89E-06
NV,NV-SD-5,FALSE,D,Tilt,TBA,Kristee Watson,Tim Hagan,49891,-1.17E-06
NV,NV-SD-6,D,D,Lean,April Becker,Nicole Cannizzaro,FALSE,48662,-1.66E-06
NV,NV-SD-11,D,D,Safe,Joshua Dowden,Dallas Harris,FALSE,45728,-1.42E-06
NV,NV-SD-15,R,R,Lean,Heidi S. Gansert,Wendy Jauregui-Jackins,Catana Barnes,48583,-2.15E-07
NV,NV-SD-18,R,R,Likely,Scott Hammond,TBA,FALSE,52294,-8.62E-08
NV,NV-SD-19,FALSE,R,Safe,Pete Goicoechea,FALSE,Tiffany Seeback,51481,-2.23E-08
