num_polls,julian_date,date_most_recent_poll,median_margin,esd,state_num
0,119,001,-14.73,-999.00,2
3,119,099,3.00,4.61,3
0,119,001,-26.92,-999.00,4
3,119,089,35.90,5.90,5
2,119,110,10.58,11.24,6
1,119,094,13.20,0.00,7
0,119,001,86.80,-999.00,8
1,119,021,15.70,0.00,9
4,119,112,3.50,2.30,10
3,119,118,-2.00,4.45,11
0,119,001,32.52,-999.00,12
0,119,001,-31.60,-999.00,13
0,119,001,17.07,-999.00,14
1,119,104,-13.00,0.00,15
2,119,065,-6.00,5.93,16
2,119,071,-10.00,2.97,17
0,119,001,-29.84,-999.00,18
0,119,001,-19.64,-999.00,19
1,119,063,10.00,0.00,20
1,119,050,25.00,0.00,21
0,119,001,27.20,-999.00,22
6,119,112,7.50,3.29,23
0,119,001,1.52,-999.00,24
2,119,100,-12.80,3.26,25
2,119,058,-8.50,2.22,26
2,119,118,-13.99,12.33,27
0,119,001,-25.05,-999.00,28
2,119,052,5.40,3.85,29
3,119,118,-2.00,6.72,30
2,119,110,17.00,1.48,31
2,119,112,10.30,2.52,32
1,119,114,36.00,0.00,33
5,119,119,3.00,5.46,34
1,119,065,-17.00,0.00,35
2,119,116,2.35,2.45,36
2,119,068,-26.00,2.97,37
0,119,001,10.98,-999.00,38
6,119,117,6.00,2.72,39
0,119,001,15.51,-999.00,40
2,119,059,-8.90,4.60,41
0,119,001,-29.79,-999.00,42
1,119,030,-16.00,0.00,43
3,119,119,0.00,3.62,44
2,119,112,-12.00,10.38,45
0,119,001,26.41,-999.00,46
3,119,099,8.00,1.65,47
2,119,097,18.00,7.41,48
1,119,009,-35.00,0.00,49
4,119,112,3.59,1.92,50
0,119,001,-46.30,-999.00,51
2,118,037,-20.50,0.74,1
0,118,001,-14.73,-999.00,2
3,118,099,3.00,4.61,3
0,118,001,-26.92,-999.00,4
3,118,089,35.90,5.90,5
2,118,110,10.58,11.24,6
1,118,094,13.20,0.00,7
0,118,001,86.80,-999.00,8
1,118,021,15.70,0.00,9
4,118,112,3.50,2.30,10
3,118,118,-2.00,4.45,11
0,118,001,32.52,-999.00,12
0,118,001,-31.60,-999.00,13
0,118,001,17.07,-999.00,14
1,118,104,-13.00,0.00,15
2,118,065,-6.00,5.93,16
2,118,071,-10.00,2.97,17
0,118,001,-29.84,-999.00,18
0,118,001,-19.64,-999.00,19
1,118,063,10.00,0.00,20
1,118,050,25.00,0.00,21
0,118,001,27.20,-999.00,22
6,118,112,7.50,3.29,23
0,118,001,1.52,-999.00,24
2,118,100,-12.80,3.26,25
2,118,058,-8.50,2.22,26
2,118,118,-13.99,12.33,27
0,118,001,-25.05,-999.00,28
2,118,052,5.40,3.85,29
3,118,118,-2.00,6.72,30
2,118,110,17.00,1.48,31
2,118,112,10.30,2.52,32
1,118,114,36.00,0.00,33
4,118,117,3.00,5.93,34
1,118,065,-17.00,0.00,35
2,118,116,2.35,2.45,36
2,118,068,-26.00,2.97,37
0,118,001,10.98,-999.00,38
6,118,117,6.00,2.72,39
0,118,001,15.51,-999.00,40
2,118,059,-8.90,4.60,41
0,118,001,-29.79,-999.00,42
1,118,030,-16.00,0.00,43
3,118,118,-3.70,2.87,44
2,118,112,-12.00,10.38,45
0,118,001,26.41,-999.00,46
3,118,099,8.00,1.65,47
2,118,097,18.00,7.41,48
1,118,009,-35.00,0.00,49
4,118,112,3.59,1.92,50
0,118,001,-46.30,-999.00,51
2,117,037,-20.50,0.74,1
0,117,001,-14.73,-999.00,2
3,117,099,3.00,4.61,3
0,117,001,-26.92,-999.00,4
3,117,089,35.90,5.90,5
2,117,110,10.58,11.24,6
1,117,094,13.20,0.00,7
0,117,001,86.80,-999.00,8
1,117,021,15.70,0.00,9
4,117,112,3.50,2.30,10
2,117,092,-5.15,4.67,11
0,117,001,32.52,-999.00,12
0,117,001,-31.60,-999.00,13
0,117,001,17.07,-999.00,14
1,117,104,-13.00,0.00,15
2,117,065,-6.00,5.93,16
2,117,071,-10.00,2.97,17
0,117,001,-29.84,-999.00,18
0,117,001,-19.64,-999.00,19
1,117,063,10.00,0.00,20
1,117,050,25.00,0.00,21
0,117,001,27.20,-999.00,22
6,117,112,7.50,3.29,23
0,117,001,1.52,-999.00,24
2,117,100,-12.80,3.26,25
2,117,058,-8.50,2.22,26
1,117,053,-22.30,0.00,27
0,117,001,-25.05,-999.00,28
2,117,052,5.40,3.85,29
3,117,056,-2.40,1.19,30
2,117,110,17.00,1.48,31
2,117,112,10.30,2.52,32
1,117,114,36.00,0.00,33
4,117,117,3.00,5.93,34
1,117,065,-17.00,0.00,35
2,117,116,2.35,2.45,36
2,117,068,-26.00,2.97,37
0,117,001,10.98,-999.00,38
6,117,117,6.00,2.72,39
0,117,001,15.51,-999.00,40
2,117,059,-8.90,4.60,41
0,117,001,-29.79,-999.00,42
1,117,030,-16.00,0.00,43
3,117,110,-4.00,0.76,44
2,117,112,-12.00,10.38,45
0,117,001,26.41,-999.00,46
3,117,099,8.00,1.65,47
2,117,097,18.00,7.41,48
1,117,009,-35.00,0.00,49
4,117,112,3.59,1.92,50
0,117,001,-46.30,-999.00,51
2,116,037,-20.50,0.74,1
0,116,001,-14.73,-999.00,2
3,116,099,3.00,4.61,3
0,116,001,-26.92,-999.00,4
3,116,089,35.90,5.90,5
2,116,110,10.58,11.24,6
1,116,094,13.20,0.00,7
0,116,001,86.80,-999.00,8
1,116,021,15.70,0.00,9
4,116,112,3.50,2.30,10
2,116,092,-5.15,4.67,11
0,116,001,32.52,-999.00,12
0,116,001,-31.60,-999.00,13
0,116,001,17.07,-999.00,14
1,116,104,-13.00,0.00,15
2,116,065,-6.00,5.93,16
2,116,071,-10.00,2.97,17
0,116,001,-29.84,-999.00,18
0,116,001,-19.64,-999.00,19
1,116,063,10.00,0.00,20
1,116,050,25.00,0.00,21
0,116,001,27.20,-999.00,22
6,116,112,7.50,3.29,23
0,116,001,1.52,-999.00,24
2,116,100,-12.80,3.26,25
2,116,058,-8.50,2.22,26
1,116,053,-22.30,0.00,27
0,116,001,-25.05,-999.00,28
2,116,052,5.40,3.85,29
3,116,056,-2.40,1.19,30
2,116,110,17.00,1.48,31
2,116,112,10.30,2.52,32
1,116,114,36.00,0.00,33
3,116,112,3.00,6.59,34
1,116,065,-17.00,0.00,35
2,116,116,2.35,2.45,36
2,116,068,-26.00,2.97,37
0,116,001,10.98,-999.00,38
5,116,112,6.00,3.20,39
0,116,001,15.51,-999.00,40
2,116,059,-8.90,4.60,41
0,116,001,-29.79,-999.00,42
1,116,030,-16.00,0.00,43
3,116,110,-4.00,0.76,44
2,116,112,-12.00,10.38,45
0,116,001,26.41,-999.00,46
3,116,099,8.00,1.65,47
2,116,097,18.00,7.41,48
1,116,009,-35.00,0.00,49
5,116,112,3.00,1.60,50
0,116,001,-46.30,-999.00,51
2,115,037,-20.50,0.74,1
0,115,001,-14.73,-999.00,2
3,115,099,3.00,4.61,3
0,115,001,-26.92,-999.00,4
3,115,089,35.90,5.90,5
2,115,110,10.58,11.24,6
1,115,094,13.20,0.00,7
0,115,001,86.80,-999.00,8
1,115,021,15.70,0.00,9
4,115,112,3.50,2.30,10
2,115,092,-5.15,4.67,11
0,115,001,32.52,-999.00,12
0,115,001,-31.60,-999.00,13
0,115,001,17.07,-999.00,14
1,115,104,-13.00,0.00,15
2,115,065,-6.00,5.93,16
2,115,071,-10.00,2.97,17
0,115,001,-29.84,-999.00,18
0,115,001,-19.64,-999.00,19
1,115,063,10.00,0.00,20
1,115,050,25.00,0.00,21
0,115,001,27.20,-999.00,22
6,115,112,7.50,3.29,23
0,115,001,1.52,-999.00,24
2,115,100,-12.80,3.26,25
2,115,058,-8.50,2.22,26
1,115,053,-22.30,0.00,27
0,115,001,-25.05,-999.00,28
2,115,052,5.40,3.85,29
3,115,056,-2.40,1.19,30
2,115,110,17.00,1.48,31
2,115,112,10.30,2.52,32
1,115,114,36.00,0.00,33
3,115,112,3.00,6.59,34
1,115,065,-17.00,0.00,35
2,115,085,-0.15,6.15,36
2,115,068,-26.00,2.97,37
0,115,001,10.98,-999.00,38
5,115,112,6.00,3.20,39
0,115,001,15.51,-999.00,40
2,115,059,-8.90,4.60,41
0,115,001,-29.79,-999.00,42
1,115,030,-16.00,0.00,43
3,115,110,-4.00,0.76,44
2,115,112,-12.00,10.38,45
0,115,001,26.41,-999.00,46
3,115,099,8.00,1.65,47
2,115,097,18.00,7.41,48
1,115,009,-35.00,0.00,49
5,115,112,3.00,1.60,50
0,115,001,-46.30,-999.00,51
2,114,037,-20.50,0.74,1
0,114,001,-14.73,-999.00,2
3,114,099,3.00,4.61,3
0,114,001,-26.92,-999.00,4
3,114,089,35.90,5.90,5
2,114,110,10.58,11.24,6
1,114,094,13.20,0.00,7
0,114,001,86.80,-999.00,8
1,114,021,15.70,0.00,9
4,114,112,3.50,2.30,10
2,114,092,-5.15,4.67,11
0,114,001,32.52,-999.00,12
0,114,001,-31.60,-999.00,13
0,114,001,17.07,-999.00,14
1,114,104,-13.00,0.00,15
2,114,065,-6.00,5.93,16
2,114,071,-10.00,2.97,17
0,114,001,-29.84,-999.00,18
0,114,001,-19.64,-999.00,19
1,114,063,10.00,0.00,20
1,114,050,25.00,0.00,21
0,114,001,27.20,-999.00,22
6,114,112,7.50,3.29,23
0,114,001,1.52,-999.00,24
2,114,100,-12.80,3.26,25
2,114,058,-8.50,2.22,26
1,114,053,-22.30,0.00,27
0,114,001,-25.05,-999.00,28
2,114,052,5.40,3.85,29
3,114,056,-2.40,1.19,30
2,114,110,17.00,1.48,31
2,114,112,10.30,2.52,32
1,114,114,36.00,0.00,33
3,114,112,3.00,6.59,34
1,114,065,-17.00,0.00,35
2,114,085,-0.15,6.15,36
2,114,068,-26.00,2.97,37
0,114,001,10.98,-999.00,38
5,114,112,6.00,3.20,39
0,114,001,15.51,-999.00,40
2,114,059,-8.90,4.60,41
0,114,001,-29.79,-999.00,42
1,114,030,-16.00,0.00,43
3,114,110,-4.00,0.76,44
2,114,112,-12.00,10.38,45
0,114,001,26.41,-999.00,46
3,114,099,8.00,1.65,47
2,114,097,18.00,7.41,48
1,114,009,-35.00,0.00,49
5,114,112,3.00,1.60,50
0,114,001,-46.30,-999.00,51
2,113,037,-20.50,0.74,1
0,113,001,-14.73,-999.00,2
3,113,099,3.00,4.61,3
0,113,001,-26.92,-999.00,4
3,113,089,35.90,5.90,5
2,113,110,10.58,11.24,6
1,113,094,13.20,0.00,7
0,113,001,86.80,-999.00,8
1,113,021,15.70,0.00,9
4,113,112,3.50,2.30,10
2,113,092,-5.15,4.67,11
0,113,001,32.52,-999.00,12
0,113,001,-31.60,-999.00,13
0,113,001,17.07,-999.00,14
1,113,104,-13.00,0.00,15
2,113,065,-6.00,5.93,16
2,113,071,-10.00,2.97,17
0,113,001,-29.84,-999.00,18
0,113,001,-19.64,-999.00,19
1,113,063,10.00,0.00,20
1,113,050,25.00,0.00,21
0,113,001,27.20,-999.00,22
6,113,112,7.50,3.29,23
0,113,001,1.52,-999.00,24
2,113,100,-12.80,3.26,25
2,113,058,-8.50,2.22,26
1,113,053,-22.30,0.00,27
0,113,001,-25.05,-999.00,28
2,113,052,5.40,3.85,29
3,113,056,-2.40,1.19,30
2,113,110,17.00,1.48,31
2,113,112,10.30,2.52,32
1,113,086,25.00,0.00,33
3,113,112,3.00,6.59,34
1,113,065,-17.00,0.00,35
2,113,085,-0.15,6.15,36
2,113,068,-26.00,2.97,37
0,113,001,10.98,-999.00,38
5,113,112,6.00,3.20,39
0,113,001,15.51,-999.00,40
2,113,059,-8.90,4.60,41
0,113,001,-29.79,-999.00,42
1,113,030,-16.00,0.00,43
3,113,110,-4.00,0.76,44
2,113,112,-12.00,10.38,45
0,113,001,26.41,-999.00,46
3,113,099,8.00,1.65,47
2,113,097,18.00,7.41,48
1,113,009,-35.00,0.00,49
5,113,112,3.00,1.60,50
0,113,001,-46.30,-999.00,51
2,112,037,-20.50,0.74,1
0,112,001,-14.73,-999.00,2
3,112,099,3.00,4.61,3
0,112,001,-26.92,-999.00,4
3,112,089,35.90,5.90,5
2,112,110,10.58,11.24,6
1,112,094,13.20,0.00,7
0,112,001,86.80,-999.00,8
1,112,021,15.70,0.00,9
4,112,112,3.50,2.30,10
2,112,092,-5.15,4.67,11
0,112,001,32.52,-999.00,12
0,112,001,-31.60,-999.00,13
0,112,001,17.07,-999.00,14
1,112,104,-13.00,0.00,15
2,112,065,-6.00,5.93,16
2,112,071,-10.00,2.97,17
0,112,001,-29.84,-999.00,18
0,112,001,-19.64,-999.00,19
1,112,063,10.00,0.00,20
1,112,050,25.00,0.00,21
0,112,001,27.20,-999.00,22
7,112,112,7.00,3.19,23
0,112,001,1.52,-999.00,24
2,112,100,-12.80,3.26,25
2,112,058,-8.50,2.22,26
1,112,053,-22.30,0.00,27
0,112,001,-25.05,-999.00,28
2,112,052,5.40,3.85,29
3,112,056,-2.40,1.19,30
2,112,110,17.00,1.48,31
2,112,112,10.30,2.52,32
1,112,086,25.00,0.00,33
3,112,112,3.00,6.59,34
1,112,065,-17.00,0.00,35
2,112,085,-0.15,6.15,36
2,112,068,-26.00,2.97,37
0,112,001,10.98,-999.00,38
6,112,112,6.00,5.11,39
0,112,001,15.51,-999.00,40
2,112,059,-8.90,4.60,41
0,112,001,-29.79,-999.00,42
1,112,030,-16.00,0.00,43
3,112,110,-4.00,0.76,44
2,112,112,-12.00,10.38,45
0,112,001,26.41,-999.00,46
3,112,099,8.00,1.65,47
2,112,097,18.00,7.41,48
1,112,009,-35.00,0.00,49
6,112,112,3.00,2.14,50
0,112,001,-46.30,-999.00,51
2,111,037,-20.50,0.74,1
0,111,001,-14.73,-999.00,2
3,111,099,3.00,4.61,3
0,111,001,-26.92,-999.00,4
3,111,089,35.90,5.90,5
2,111,110,10.58,11.24,6
1,111,094,13.20,0.00,7
0,111,001,86.80,-999.00,8
1,111,021,15.70,0.00,9
3,111,111,4.00,2.77,10
2,111,092,-5.15,4.67,11
0,111,001,32.52,-999.00,12
0,111,001,-31.60,-999.00,13
0,111,001,17.07,-999.00,14
1,111,104,-13.00,0.00,15
2,111,065,-6.00,5.93,16
2,111,071,-10.00,2.97,17
0,111,001,-29.84,-999.00,18
0,111,001,-19.64,-999.00,19
1,111,063,10.00,0.00,20
1,111,050,25.00,0.00,21
0,111,001,27.20,-999.00,22
6,111,111,5.72,3.84,23
0,111,001,1.52,-999.00,24
2,111,100,-12.80,3.26,25
2,111,058,-8.50,2.22,26
1,111,053,-22.30,0.00,27
0,111,001,-25.05,-999.00,28
2,111,052,5.40,3.85,29
3,111,056,-2.40,1.19,30
2,111,110,17.00,1.48,31
1,111,006,8.60,0.00,32
1,111,086,25.00,0.00,33
3,111,109,1.00,5.93,34
1,111,065,-17.00,0.00,35
2,111,085,-0.15,6.15,36
2,111,068,-26.00,2.97,37
0,111,001,10.98,-999.00,38
4,111,111,3.00,5.19,39
0,111,001,15.51,-999.00,40
2,111,059,-8.90,4.60,41
0,111,001,-29.79,-999.00,42
1,111,030,-16.00,0.00,43
3,111,110,-4.00,0.76,44
2,111,090,-11.00,8.90,45
0,111,001,26.41,-999.00,46
3,111,099,8.00,1.65,47
2,111,097,18.00,7.41,48
1,111,009,-35.00,0.00,49
5,111,111,3.00,2.02,50
0,111,001,-46.30,-999.00,51
2,110,037,-20.50,0.74,1
0,110,001,-14.73,-999.00,2
3,110,099,3.00,4.61,3
0,110,001,-26.92,-999.00,4
3,110,089,35.90,5.90,5
2,110,110,10.58,11.24,6
1,110,094,13.20,0.00,7
0,110,001,86.80,-999.00,8
1,110,021,15.70,0.00,9
3,110,108,0.80,3.53,10
2,110,092,-5.15,4.67,11
0,110,001,32.52,-999.00,12
0,110,001,-31.60,-999.00,13
0,110,001,17.07,-999.00,14
1,110,104,-13.00,0.00,15
2,110,065,-6.00,5.93,16
2,110,071,-10.00,2.97,17
0,110,001,-29.84,-999.00,18
0,110,001,-19.64,-999.00,19
1,110,063,10.00,0.00,20
1,110,050,25.00,0.00,21
0,110,001,27.20,-999.00,22
5,110,102,5.10,3.89,23
0,110,001,1.52,-999.00,24
2,110,100,-12.80,3.26,25
2,110,058,-8.50,2.22,26
1,110,053,-22.30,0.00,27
0,110,001,-25.05,-999.00,28
2,110,052,5.40,3.85,29
3,110,056,-2.40,1.19,30
2,110,110,17.00,1.48,31
1,110,006,8.60,0.00,32
1,110,086,25.00,0.00,33
3,110,109,1.00,5.93,34
1,110,065,-17.00,0.00,35
2,110,085,-0.15,6.15,36
2,110,068,-26.00,2.97,37
0,110,001,10.98,-999.00,38
3,110,109,0.00,4.61,39
0,110,001,15.51,-999.00,40
2,110,059,-8.90,4.60,41
0,110,001,-29.79,-999.00,42
1,110,030,-16.00,0.00,43
3,110,110,-4.00,0.76,44
2,110,090,-11.00,8.90,45
0,110,001,26.41,-999.00,46
3,110,099,8.00,1.65,47
2,110,097,18.00,7.41,48
1,110,009,-35.00,0.00,49
4,110,106,2.00,2.25,50
0,110,001,-46.30,-999.00,51
2,109,037,-20.50,0.74,1
0,109,001,-14.73,-999.00,2
3,109,099,3.00,4.61,3
0,109,001,-26.92,-999.00,4
3,109,089,35.90,5.90,5
1,109,050,3.00,0.00,6
1,109,094,13.20,0.00,7
0,109,001,86.80,-999.00,8
1,109,021,15.70,0.00,9
3,109,108,0.80,3.53,10
2,109,092,-5.15,4.67,11
0,109,001,32.52,-999.00,12
0,109,001,-31.60,-999.00,13
0,109,001,17.07,-999.00,14
1,109,104,-13.00,0.00,15
2,109,065,-6.00,5.93,16
2,109,071,-10.00,2.97,17
0,109,001,-29.84,-999.00,18
0,109,001,-19.64,-999.00,19
1,109,063,10.00,0.00,20
1,109,050,25.00,0.00,21
0,109,001,27.20,-999.00,22
5,109,102,5.10,3.89,23
0,109,001,1.52,-999.00,24
2,109,100,-12.80,3.26,25
2,109,058,-8.50,2.22,26
1,109,053,-22.30,0.00,27
0,109,001,-25.05,-999.00,28
2,109,052,5.40,3.85,29
3,109,056,-2.40,1.19,30
1,109,047,18.00,0.00,31
1,109,006,8.60,0.00,32
1,109,086,25.00,0.00,33
3,109,109,1.00,5.93,34
1,109,065,-17.00,0.00,35
2,109,085,-0.15,6.15,36
2,109,068,-26.00,2.97,37
0,109,001,10.98,-999.00,38
3,109,109,0.00,4.61,39
0,109,001,15.51,-999.00,40
2,109,059,-8.90,4.60,41
0,109,001,-29.79,-999.00,42
1,109,030,-16.00,0.00,43
3,109,062,-3.70,0.56,44
2,109,090,-11.00,8.90,45
0,109,001,26.41,-999.00,46
3,109,099,8.00,1.65,47
2,109,097,18.00,7.41,48
1,109,009,-35.00,0.00,49
4,109,106,2.00,2.25,50
0,109,001,-46.30,-999.00,51
2,108,037,-20.50,0.74,1
0,108,001,-14.73,-999.00,2
3,108,099,3.00,4.61,3
0,108,001,-26.92,-999.00,4
3,108,089,35.90,5.90,5
1,108,050,3.00,0.00,6
1,108,094,13.20,0.00,7
0,108,001,86.80,-999.00,8
1,108,021,15.70,0.00,9
3,108,108,0.80,3.53,10
2,108,092,-5.15,4.67,11
0,108,001,32.52,-999.00,12
0,108,001,-31.60,-999.00,13
0,108,001,17.07,-999.00,14
1,108,104,-13.00,0.00,15
2,108,065,-6.00,5.93,16
2,108,071,-10.00,2.97,17
0,108,001,-29.84,-999.00,18
0,108,001,-19.64,-999.00,19
1,108,063,10.00,0.00,20
1,108,050,25.00,0.00,21
0,108,001,27.20,-999.00,22
5,108,102,5.10,3.89,23
0,108,001,1.52,-999.00,24
2,108,100,-12.80,3.26,25
2,108,058,-8.50,2.22,26
1,108,053,-22.30,0.00,27
0,108,001,-25.05,-999.00,28
2,108,052,5.40,3.85,29
3,108,056,-2.40,1.19,30
1,108,047,18.00,0.00,31
1,108,006,8.60,0.00,32
1,108,086,25.00,0.00,33
3,108,106,1.00,5.80,34
1,108,065,-17.00,0.00,35
2,108,085,-0.15,6.15,36
2,108,068,-26.00,2.97,37
0,108,001,10.98,-999.00,38
3,108,085,-0.50,4.78,39
0,108,001,15.51,-999.00,40
2,108,059,-8.90,4.60,41
0,108,001,-29.79,-999.00,42
1,108,030,-16.00,0.00,43
3,108,062,-3.70,0.56,44
2,108,090,-11.00,8.90,45
0,108,001,26.41,-999.00,46
3,108,099,8.00,1.65,47
2,108,097,18.00,7.41,48
1,108,009,-35.00,0.00,49
4,108,106,2.00,2.25,50
0,108,001,-46.30,-999.00,51
2,107,037,-20.50,0.74,1
0,107,001,-14.73,-999.00,2
3,107,099,3.00,4.61,3
0,107,001,-26.92,-999.00,4
3,107,089,35.90,5.90,5
1,107,050,3.00,0.00,6
1,107,094,13.20,0.00,7
0,107,001,86.80,-999.00,8
1,107,021,15.70,0.00,9
3,107,095,0.50,4.78,10
2,107,092,-5.15,4.67,11
0,107,001,32.52,-999.00,12
0,107,001,-31.60,-999.00,13
0,107,001,17.07,-999.00,14
1,107,104,-13.00,0.00,15
2,107,065,-6.00,5.93,16
2,107,071,-10.00,2.97,17
0,107,001,-29.84,-999.00,18
0,107,001,-19.64,-999.00,19
1,107,063,10.00,0.00,20
1,107,050,25.00,0.00,21
0,107,001,27.20,-999.00,22
6,107,102,4.05,3.64,23
0,107,001,1.52,-999.00,24
2,107,100,-12.80,3.26,25
2,107,058,-8.50,2.22,26
1,107,053,-22.30,0.00,27
0,107,001,-25.05,-999.00,28
2,107,052,5.40,3.85,29
3,107,056,-2.40,1.19,30
1,107,047,18.00,0.00,31
1,107,006,8.60,0.00,32
1,107,086,25.00,0.00,33
3,107,106,1.00,5.80,34
1,107,065,-17.00,0.00,35
2,107,085,-0.15,6.15,36
2,107,068,-26.00,2.97,37
0,107,001,10.98,-999.00,38
3,107,085,-0.50,4.78,39
0,107,001,15.51,-999.00,40
2,107,059,-8.90,4.60,41
0,107,001,-29.79,-999.00,42
1,107,030,-16.00,0.00,43
3,107,062,-3.70,0.56,44
2,107,090,-11.00,8.90,45
0,107,001,26.41,-999.00,46
3,107,099,8.00,1.65,47
2,107,097,18.00,7.41,48
1,107,009,-35.00,0.00,49
4,107,106,2.00,2.25,50
0,107,001,-46.30,-999.00,51
2,106,037,-20.50,0.74,1
0,106,001,-14.73,-999.00,2
3,106,099,3.00,4.61,3
0,106,001,-26.92,-999.00,4
3,106,089,35.90,5.90,5
1,106,050,3.00,0.00,6
1,106,094,13.20,0.00,7
0,106,001,86.80,-999.00,8
1,106,021,15.70,0.00,9
3,106,095,0.50,4.78,10
2,106,092,-5.15,4.67,11
0,106,001,32.52,-999.00,12
0,106,001,-31.60,-999.00,13
0,106,001,17.07,-999.00,14
1,106,104,-13.00,0.00,15
2,106,065,-6.00,5.93,16
2,106,071,-10.00,2.97,17
0,106,001,-29.84,-999.00,18
0,106,001,-19.64,-999.00,19
1,106,063,10.00,0.00,20
1,106,050,25.00,0.00,21
0,106,001,27.20,-999.00,22
6,106,102,4.05,3.64,23
0,106,001,1.52,-999.00,24
2,106,100,-12.80,3.26,25
2,106,058,-8.50,2.22,26
1,106,053,-22.30,0.00,27
0,106,001,-25.05,-999.00,28
2,106,052,5.40,3.85,29
3,106,056,-2.40,1.19,30
1,106,047,18.00,0.00,31
1,106,006,8.60,0.00,32
1,106,086,25.00,0.00,33
3,106,106,1.00,5.80,34
1,106,065,-17.00,0.00,35
2,106,085,-0.15,6.15,36
2,106,068,-26.00,2.97,37
0,106,001,10.98,-999.00,38
3,106,085,-0.50,4.78,39
0,106,001,15.51,-999.00,40
2,106,059,-8.90,4.60,41
0,106,001,-29.79,-999.00,42
1,106,030,-16.00,0.00,43
3,106,062,-3.70,0.56,44
2,106,090,-11.00,8.90,45
0,106,001,26.41,-999.00,46
3,106,099,8.00,1.65,47
2,106,097,18.00,7.41,48
1,106,009,-35.00,0.00,49
4,106,106,2.00,2.25,50
0,106,001,-46.30,-999.00,51
2,105,037,-20.50,0.74,1
0,105,001,-14.73,-999.00,2
3,105,099,3.00,4.61,3
0,105,001,-26.92,-999.00,4
3,105,089,35.90,5.90,5
1,105,050,3.00,0.00,6
1,105,094,13.20,0.00,7
0,105,001,86.80,-999.00,8
1,105,021,15.70,0.00,9
3,105,095,0.50,4.78,10
2,105,092,-5.15,4.67,11
0,105,001,32.52,-999.00,12
0,105,001,-31.60,-999.00,13
0,105,001,17.07,-999.00,14
1,105,104,-13.00,0.00,15
2,105,065,-6.00,5.93,16
2,105,071,-10.00,2.97,17
0,105,001,-29.84,-999.00,18
0,105,001,-19.64,-999.00,19
1,105,063,10.00,0.00,20
1,105,050,25.00,0.00,21
0,105,001,27.20,-999.00,22
6,105,102,4.05,3.64,23
0,105,001,1.52,-999.00,24
2,105,100,-12.80,3.26,25
2,105,058,-8.50,2.22,26
1,105,053,-22.30,0.00,27
0,105,001,-25.05,-999.00,28
2,105,052,5.40,3.85,29
3,105,056,-2.40,1.19,30
1,105,047,18.00,0.00,31
1,105,006,8.60,0.00,32
1,105,086,25.00,0.00,33
3,105,098,2.60,6.79,34
1,105,065,-17.00,0.00,35
2,105,085,-0.15,6.15,36
2,105,068,-26.00,2.97,37
0,105,001,10.98,-999.00,38
3,105,085,-0.50,4.78,39
0,105,001,15.51,-999.00,40
2,105,059,-8.90,4.60,41
0,105,001,-29.79,-999.00,42
1,105,030,-16.00,0.00,43
3,105,062,-3.70,0.56,44
2,105,090,-11.00,8.90,45
0,105,001,26.41,-999.00,46
3,105,099,8.00,1.65,47
2,105,097,18.00,7.41,48
1,105,009,-35.00,0.00,49
4,105,099,0.55,2.44,50
0,105,001,-46.30,-999.00,51
2,104,037,-20.50,0.74,1
0,104,001,-14.73,-999.00,2
3,104,099,3.00,4.61,3
0,104,001,-26.92,-999.00,4
3,104,089,35.90,5.90,5
1,104,050,3.00,0.00,6
1,104,094,13.20,0.00,7
0,104,001,86.80,-999.00,8
1,104,021,15.70,0.00,9
3,104,095,0.50,4.78,10
2,104,092,-5.15,4.67,11
0,104,001,32.52,-999.00,12
0,104,001,-31.60,-999.00,13
0,104,001,17.07,-999.00,14
1,104,104,-13.00,0.00,15
2,104,065,-6.00,5.93,16
2,104,071,-10.00,2.97,17
0,104,001,-29.84,-999.00,18
0,104,001,-19.64,-999.00,19
1,104,063,10.00,0.00,20
1,104,050,25.00,0.00,21
0,104,001,27.20,-999.00,22
6,104,102,4.05,3.64,23
0,104,001,1.52,-999.00,24
2,104,100,-12.80,3.26,25
2,104,058,-8.50,2.22,26
1,104,053,-22.30,0.00,27
0,104,001,-25.05,-999.00,28
2,104,052,5.40,3.85,29
3,104,056,-2.40,1.19,30
1,104,047,18.00,0.00,31
1,104,006,8.60,0.00,32
1,104,086,25.00,0.00,33
3,104,098,2.60,6.79,34
1,104,065,-17.00,0.00,35
2,104,085,-0.15,6.15,36
2,104,068,-26.00,2.97,37
0,104,001,10.98,-999.00,38
3,104,085,-0.50,4.78,39
0,104,001,15.51,-999.00,40
2,104,059,-8.90,4.60,41
0,104,001,-29.79,-999.00,42
1,104,030,-16.00,0.00,43
3,104,062,-3.70,0.56,44
2,104,090,-11.00,8.90,45
0,104,001,26.41,-999.00,46
3,104,099,8.00,1.65,47
2,104,097,18.00,7.41,48
1,104,009,-35.00,0.00,49
4,104,099,0.55,2.44,50
0,104,001,-46.30,-999.00,51
2,103,037,-20.50,0.74,1
0,103,001,-14.73,-999.00,2
3,103,099,3.00,4.61,3
0,103,001,-26.92,-999.00,4
3,103,089,35.90,5.90,5
1,103,050,3.00,0.00,6
1,103,094,13.20,0.00,7
0,103,001,86.80,-999.00,8
1,103,021,15.70,0.00,9
3,103,095,0.50,4.78,10
2,103,092,-5.15,4.67,11
0,103,001,32.52,-999.00,12
0,103,001,-31.60,-999.00,13
0,103,001,17.07,-999.00,14
0,103,001,-19.01,-999.00,15
2,103,065,-6.00,5.93,16
