state,district,incumbent,favored,confidence,nom_R,nom_D,nom_I,cvap,VOTER_POWER,redistricting_voter_power
PA,PA-HD-150,D,D,Safe,Beth Ann Mazza,Joseph Webster,False,50720,-2.7226901955224037e-08,-4.356304312835846e-07
PA,PA-HD-151,R,D,Tilt,Todd Stephens,Jonathan Kassa,False,45805,-4.361387594409294e-07,-6.97822015105487e-06
PA,PA-HD-152,False,D,Lean,Karen Houck,Nancy Guenst,John Weinrich Sr.,46575,-1.3998434134077087e-07,-2.239749461452334e-06
PA,PA-HD-153,D,D,Safe,False,Ben Sanchez,Marc Bozzacco,48700,-7.118175604503563e-09,-1.13890809672057e-07
PA,PA-HD-154,False,D,Safe,Kathleen Bowers,Napoleon Nelson,False,46285,-7.701781101765448e-09,-1.2322849762824717e-07
PA,PA-HD-155,D,D,Likely,Michael Taylor,Danielle Otten,False,48225,-7.109778910052711e-08,-1.1375646256084337e-06
PA,PA-HD-156,False,D,Likely,Leonard Iacono,Dianne Herrin,False,52250,-1.0716400378196766e-07,-1.7146240605114826e-06
PA,PA-HD-158,D,D,Lean,Eric Roe,Christina Sappey,False,44825,-1.429787882534228e-07,-2.287660612054765e-06
PA,PA-HD-159,D,D,Safe,Ruth Moton,Brian Kirkland,False,43905,-8.372725290861638e-09,-1.339636046537862e-07
PA,PA-HD-160,False,D,Lean,Wendell Williams,Anton Andrew,False,48405,-2.637153770912448e-07,-4.219446033459917e-06
PA,PA-HD-161,D,D,Safe,Ralph Shicatano,Leanne Krueger,False,49050,-2.932165843461121e-08,-4.6914653495377934e-07
PA,PA-HD-162,D,D,Lean,Peter Thomas Gaglio,David Delloso,False,48585,-1.9337233980731838e-07,-3.093957436917094e-06
PA,PA-HD-163,D,D,Safe,Michael McCollum,Michael Zabel,False,47050,-3.6426245131337964e-08,-5.828199221014074e-07
PA,PA-HD-165,D,D,Lean,Robert Smythe,Jennifer O'Mara,False,49270,-2.0376980736092065e-07,-3.2603169177747304e-06
PA,PA-HD-166,D,D,Safe,Christine Boyle,Gregory Vitali,False,47180,-7.515675082281348e-09,-1.2025080131650157e-07
PA,PA-HD-167,D,D,Lean,Wendy Graham Leland,Kristine Howard,False,45335,-1.7279658492963534e-07,-2.7647453588741655e-06
PA,PA-HD-168,R,D,Tilt,Chris Quinn,Deb Ciamacca,False,47750,-4.1782484172525614e-07,-6.685197467604098e-06
PA,PA-HD-170,R,R,Likely,Martina White,Michael Doyle,False,46640,-3.115126014918701e-07,-4.984201623869922e-06
PA,PA-HD-171,R,R,Safe,Kerry Benninghoff,Peter Buckland,False,51865,-2.830928813590816e-08,-4.529486101745306e-07
PA,PA-HD-172,D,D,Safe,Haroon Bashir,Kevin Boyle,False,44715,-9.557107105706564e-09,-1.5291371369130502e-07
PA,PA-HD-176,R,R,Likely,Jack Rader,Claudette Williams,False,48985,-1.37854934023629e-07,-2.205678944378064e-06
PA,PA-HD-177,D,D,Safe,John Nungesser,Joe Hohenstein,False,48860,-1.629657597757017e-08,-2.6074521564112274e-07
PA,PA-HD-178,R,R,Tilt,Wendy Thomas,Ann Marie Mitchell,False,47990,-4.766838282987962e-07,-7.626941252780739e-06
PA,PA-HD-182,D,D,Safe,Andrew Murray,Brian Sims,False,53180,-8.241434645839263e-09,-1.318629543334282e-07
PA,PA-HD-183,R,R,Safe,Zach Mako,Jason Ruff,False,48415,-8.555052255498907e-08,-1.3688083608798252e-06
PA,PA-HD-184,D,D,Safe,Louis Menna,Elizabeth Fielder,False,45255,-9.553897784009278e-09,-1.5286236454414845e-07
PA,PA-HD-187,R,R,Safe,Gary Day,Michael Blichar,False,52800,-1.677504590791301e-08,-2.684007345266082e-07
PA,PA-HD-189,R,R,Safe,Rosemary Brown,Adam Rodriguez,False,47615,-6.582016276457381e-08,-1.053122604233181e-06
PA,PA-HD-190,False,D,Safe,Wanda Logan,Amen Brown,False,48605,-8.904218029570643e-09,-1.424674884731303e-07
PA,PA-HD-194,D,D,Safe,Lisa Riley,Pamela DeLissio,Matt Baltsar,52195,-7.268848634112146e-09,-1.1630157814579434e-07
PA,PA-HD-199,R,R,Safe,Barbara Gleim,Janelle Crossley,False,49415,-8.373823900953425e-08,-1.339811824152548e-06
SC,SC-SD-3,R,R,Safe,Richard Cash,Judith Polson,False,83105,9.855839411656091e-08,5.913503646993655e-07
SC,SC-SD-4,R,R,Safe,Mike Gambrell,Jose Villa,False,75435,1.0526006368480681e-07,6.315603821088409e-07
SC,SC-SD-5,R,R,Safe,Tom Corbin,Michael McCord,False,80425,1.0079767068585377e-07,6.047860241151226e-07
SC,SC-SD-6,R,R,Safe,Dwight Loftis,Hao Wu,False,76020,1.0589629370052686e-07,6.353777622031612e-07
SC,SC-SD-7,D,D,Safe,Jack Logan,Karl Allen,False,74425,1.3663754554887886e-09,8.198252732932731e-09
SC,SC-SD-10,D,D,Lean,Billy Garrett,Floyd Nicholson,False,72105,3.543384107440248e-08,2.1260304644641487e-07
SC,SC-SD-11,D,D,Likely,Josh Kimbrell,Glenn Reese,False,78300,9.290236478547154e-09,5.574141887128292e-08
SC,SC-SD-12,R,R,Safe,Scott Talley,Dawn Bingham,False,82010,1.0708053083726549e-07,6.424831850235929e-07
SC,SC-SD-14,R,R,Safe,Harvey Peeler,False,Sarah Work,81785,9.517119484159232e-08,5.71027169049554e-07
SC,SC-SD-15,R,R,Safe,Wes Climer,Vickie Holt,False,87220,9.584876700533332e-08,5.750926020319999e-07
SC,SC-SD-16,False,R,Safe,Michael Johnson,Ram Mammadov,False,95605,1.9056377912208405e-07,1.1433826747325043e-06
SC,SC-SD-17,D,D,Likely,Erin Mosley,Mike Fanning,False,81180,1.399980323942701e-08,8.399881943656205e-08
SC,SC-SD-18,R,R,Safe,Ronnie Cromer,Christopher Thibault,False,81085,9.986069894867694e-08,5.991641936920616e-07
SC,SC-SD-20,D,D,Likely,Benjamin Dunn,Dick Harpootlian,False,84590,1.4581981500321611e-08,8.749188900192967e-08
SC,SC-SD-22,D,D,Safe,Lee Blatt,Mia McLeod,False,75845,5.0723785523405784e-09,3.043427131404347e-08
SC,SC-SD-23,R,R,Safe,Katrina Shealy,Bill Brown,False,77805,1.1002988548102291e-07,6.601793128861375e-07
SC,SC-SD-24,R,R,Safe,Tom Young,Lisa Williams,False,77245,1.0212810380933259e-07,6.127686228559955e-07
SC,SC-SD-25,R,R,Safe,Shane Massey,Shirley Green Frayson,False,77100,1.0165311858196732e-07,6.099187114918039e-07
SC,SC-SD-26,D,D,Safe,Chris Smith,Nikki Setzler,False,74640,2.9506132801816742e-09,1.7703679681090045e-08
SC,SC-SD-27,D,D,Likely,Penry Gustafson,Vincent Sheheen,False,73865,9.12730999114153e-09,5.476385994684918e-08
SC,SC-SD-29,D,D,Safe,J.D. Chaplin,Gerald Malloy,False,70900,1.583791876726831e-09,9.502751260360986e-09
SC,SC-SD-32,D,D,Safe,David Ellison,Ronnie Sabb,False,70035,1.7645525023785025e-09,1.0587315014271015e-08
SC,SC-SD-34,R,R,Safe,Stephen Goldfinch,Emily Cegledy,False,105585,7.552379542932752e-08,4.5314277257596514e-07
SC,SC-SD-36,D,D,Safe,Leon Winn,Kevin Johnson,False,70435,1.6299647148491914e-09,9.779788289095148e-09
SC,SC-SD-37,R,R,Safe,Larry Grooms,Kathryn Whitaker,Steve French,91570,8.891924353944536e-08,5.335154612366722e-07
SC,SC-SD-38,R,R,Safe,Sean Bennett,John Lowe,False,87675,9.285255111145252e-08,5.571153066687151e-07
SC,SC-SD-39,False,D,Safe,Tom Connor,Vernon Stephens,False,72840,2.6478130400048316e-09,1.588687824002899e-08
SC,SC-SD-41,R,R,Tilt,Sandy Senn,Sam Skardon,False,96180,2.1345551356978174e-07,1.2807330814186904e-06
SC,SC-SD-43,R,R,Lean,Chip Campsen,Richard Hricik,False,95235,2.961800534182455e-07,1.777080320509473e-06
SC,SC-SD-44,False,R,Likely,Brian Adams,Debbie Bryant,False,89500,3.2456214504742245e-07,1.9473728702845347e-06
SC,SC-SD-45,D,D,Safe,Rodney Buncum,Margie Bright Matthews,False,79215,1.6025865330962506e-09,9.615519198577503e-09
SC,SC-SD-46,R,R,Safe,Tom Davis,Nathan Campbell,False,92275,9.078244647860167e-08,5.4469467887161e-07
SC,SC-HD-003,False,R,Safe,Jerry Carter,Eunice Lehmacher,False,32730,2.826585810029869e-10,1.6959514860179215e-09
SC,SC-HD-007,R,R,Safe,Jay West,Andrea Bejarano-Robinson,False,28150,2.745998220476942e-10,1.647598932286165e-09
SC,SC-HD-008,R,R,Safe,Jonathon Hill,False,Jackie Todd,30450,2.781376531001134e-10,1.6688259186006804e-09
SC,SC-HD-012,D,D,Safe,James Pearman,Anne Parks,Robbie Bryant,27000,4.627522323663591e-13,2.7765133941981546e-12
SC,SC-HD-013,R,R,Safe,John McCravy,Denise Waldrep,False,29300,2.735140751039533e-10,1.6410844506237199e-09
SC,SC-HD-015,D,D,Tilt,Samuel Rivers,JA Moore,False,28620,5.7464220014347145e-12,3.447853200860829e-11
SC,SC-HD-018,R,R,Safe,Tommy Stringer,Benjamin Smith,False,29870,2.9487540057285266e-10,1.769252403437116e-09
SC,SC-HD-019,R,R,Safe,Patrick Haddon,Jevarus Howard,False,27150,3.217412404207809e-10,1.9304474425246854e-09
SC,SC-HD-020,R,R,Safe,Adam Morgan,Stephen Dreyfus,False,28030,2.870466976091779e-10,1.7222801856550674e-09
SC,SC-HD-022,R,R,Safe,Jason Elliott,B.K. Brown,False,30980,2.373743875072609e-10,1.4242463250435655e-09
SC,SC-HD-025,D,D,Safe,Darath Mackie,Leola Robinson-Simpson,Tony Boyce,28870,3.644645349409892e-13,2.186787209645935e-12
SC,SC-HD-026,R,R,Safe,Raye Felder,Monica Danneman,False,34165,2.427552408222622e-10,1.4565314449335731e-09
SC,SC-HD-028,R,R,Safe,Ashley Trantham,Ty Washington,False,30610,2.78371967404184e-10,1.6702318044251041e-09
SC,SC-HD-033,False,R,Safe,Travis Moore,False,Thomas Riddle,29285,2.69261728799014e-10,1.615570372794084e-09
SC,SC-HD-035,R,R,Safe,Bill Chumley,Helen Pendarvis,False,34040,2.5348751700113303e-10,1.5209251020067982e-09
SC,SC-HD-041,D,D,Safe,Jennifer Brecheisen,Annie McDaniel,False,29400,4.645819319526456e-13,2.7874915917158738e-12
SC,SC-HD-043,R,R,Safe,Randy Ligon,Reid Carico,False,28165,2.716481119907632e-10,1.6298886719445793e-09
SC,SC-HD-044,D,D,Tilt,Sandy McGarry,Mandy Powers Norrell,False,29445,4.313076371748048e-12,2.5878458230488288e-11
SC,SC-HD-045,R,R,Safe,Brandon Newton,Keith Grey,False,38890,2.433027152144718e-10,1.4598162912868307e-09
SC,SC-HD-047,R,R,Safe,Tommy Pope,Ryan McKenzie Arioli,False,32040,2.59810711573244e-10,1.5588642694394639e-09
SC,SC-HD-048,R,R,Safe,Bruce Bryant,Kathryn Roberts,False,31355,2.4121990776365676e-10,1.4473194465819406e-09
SC,SC-HD-049,D,D,Safe,Johnny Walker,John King,False,29400,4.0464029696374304e-13,2.4278417817824582e-12
SC,SC-HD-052,D,D,Lean,Vic Dabney,Laurie Funderburk,False,30125,2.567141377946003e-12,1.5402848267676017e-11
SC,SC-HD-054,D,D,Safe,Sterling McDiarmid,Pat Henegan,False,26980,5.196359835479836e-13,3.1178159012879014e-12
SC,SC-HD-056,R,R,Safe,Tim McGinnis,Bruce Fischer,False,35180,2.499135039538136e-10,1.4994810237228817e-09
SC,SC-HD-060,R,R,Safe,Phillip Lowe,Teresa Cain,False,27380,2.69035185188754e-10,1.6142111111325241e-09
SC,SC-HD-063,R,R,Safe,Jay Jordan,Isaac Wilson,False,30130,2.6745718530521434e-10,1.604743111831286e-09
SC,SC-HD-064,False,D,Safe,Cindy Risher,Kimberly Johnson,False,27815,1.6181422521355238e-12,9.708853512813143e-12
SC,SC-HD-066,D,D,Safe,Jeffrey Cila,Gilda Cobb-Hunter,False,27970,5.14517681932114e-13,3.087106091592684e-12
SC,SC-HD-068,R,R,Safe,Heather Ammons Crawford,False,"Larry Hammond, Mike Childs",35185,2.421094440381577e-10,1.4526566642289462e-09
SC,SC-HD-071,R,R,Safe,Nathan Ballentine,Terry Seawright,Lawrence Lee,30885,2.8484789440369473e-10,1.7090873664221684e-09
SC,SC-HD-073,D,D,Safe,Myron Samuels,Christopher Hart,False,28235,4.4789996364591467e-13,2.687399781875488e-12
SC,SC-HD-074,D,D,Safe,Vimalkumar Jariwala,Todd Rutherford,False,27970,5.109775449985143e-13,3.065865269991086e-12
SC,SC-HD-075,R,R,Lean,Kirkman Finlay,Rhodes Bailey,False,29395,1.2481068999495304e-10,7.488641399697182e-10
SC,SC-HD-077,D,D,Safe,False,Kambrell Garvin,Justin Bishop,33745,3.2770487712330265e-13,1.966229262739816e-12
SC,SC-HD-078,D,D,Safe,Viresh Sinha,Beth Bernstein,False,29890,4.020703041340834e-13,2.4124218248045004e-12
SC,SC-HD-079,D,D,Safe,False,Ivory Thigpen,Victor Kocher,28245,4.503190355331643e-13,2.701914213198986e-12
SC,SC-HD-080,False,D,Safe,Vincent Wilson,Jermaine Johnson,False,30715,7.571890163482475e-13,4.543134098089485e-12
SC,SC-HD-083,R,R,Safe,Bill Hixon,Evelyn Robinson,False,29585,2.8315812108242744e-10,1.6989487264945646e-09
SC,SC-HD-090,D,D,Likely,Glenn Posey,Justin Bamberg,False,25735,3.308681020136594e-12,1.9852086120819564e-11
SC,SC-HD-094,False,R,Safe,Gil Gatch,Patricia Cannon,False,31100,2.9230995879023225e-10,1.7538597527413935e-09
SC,SC-HD-095,D,D,Safe,False,Jerry Govan Jr.,Willie Legette,27265,4.235431450005933e-13,2.54125887000356e-12
SC,SC-HD-097,R,R,Likely,Mandy Kimmons,Ronee De Canio,False,31120,1.6383215877685542e-10,9.829929526611325e-10
SC,SC-HD-099,False,R,Safe,Mark Smith,Jen Gibson,False,33400,2.664401399163352e-10,1.5986408394980112e-09
SC,SC-HD-109,False,D,Safe,Rouzy Vafaie,Deon Tedder,Rodney Travis,27240,4.986215433600005e-13,2.991729260160003e-12
SC,SC-HD-110,R,R,Likely,William Cogswell,Rebecca Niess Cingolani,False,32415,1.964280608827973e-10,1.1785683652967838e-09
SC,SC-HD-111,D,D,Safe,Ted Vining,Wendell Gilliard,False,32695,4.2885009779447536e-13,2.573100586766852e-12
SC,SC-HD-112,False,R,Safe,Joe Bustos,Daniel Brownstein,False,34005,2.730815933625619e-10,1.6384895601753713e-09
SC,SC-HD-114,R,R,Lean,Lin Bennett,Ed Sutton,Brad Jayne,33745,8.706718592627061e-11,5.224031155576236e-10
SC,SC-HD-115,D,D,Lean,Josh Stokes,Spencer Wetmore,False,35040,4.833517266988885e-12,2.900110360193331e-11
SC,SC-HD-116,False,D,Lean,Carroll O'Neal,Chardale Murray,False,32425,4.934772208919913e-12,2.960863325351948e-11
SC,SC-HD-117,D,D,Lean,Jordan Scott Pace,Krystle Matthews,False,31970,6.420688199865188e-12,3.8524129199191126e-11
SC,SC-HD-118,R,R,Safe,Bill Herbkersman,Mitchell Siegel,False,31460,2.6287128853871855e-10,1.5772277312323113e-09
SC,SC-HD-119,D,D,Safe,False,Leon Stavrinakis,Alex Thornton,32515,4.1829126967707353e-13,2.509747618062441e-12
SC,SC-HD-121,D,D,Safe,Eric Erickson,Michael Rivers,False,30950,4.152928001488476e-13,2.4917568008930857e-12
SC,SC-HD-122,D,D,Safe,Ashley Lawton,Shedron Williams,False,26770,9.550086416121317e-13,5.73005184967279e-12
SC,SC-HD-123,R,R,Safe,Jeff Bradley,Christine deVries,False,31460,2.7610703307034967e-10,1.656642198422098e-09
SC,SC-HD-124,R,R,Safe,Shannon Erickson,Barb Nash,False,31795,2.701086962604571e-10,1.6206521775627425e-09
TN,TN-SD-4,R,R,Safe,Jon Lundberg,Amber Riddle,False,149230,1.9383446264080798e-12,1.5506757011264638e-11
TN,TN-SD-6,R,R,Safe,Becky Duncan Massey,Jane George,False,149075,2.052264201678547e-12,1.6418113613428376e-11
TN,TN-SD-10,R,R,Lean,Todd Gardenhire,Glenn Scruggs,False,149755,1.168664096702285e-13,9.34931277361828e-13
TN,TN-SD-14,R,R,Safe,Shane Reeves,Chase Clemons,False,149920,1.9167035715745087e-12,1.533362857259607e-11
TN,TN-SD-16,R,R,Safe,Janice Bowling,Sheila Younglove,False,150835,1.7683187677813503e-12,1.4146550142250802e-11
TN,TN-SD-18,R,R,Safe,Ferrell Haile,False,John A. Gentry,163855,1.8072764828734253e-12,1.4458211862987402e-11
TN,TN-SD-20,R,D,Tilt,Steven Reid Dickerson,Heidi Campbell,False,162135,2.8336762190189768e-14,2.2669409752151815e-13
TN,TN-SD-22,R,R,Safe,Bill Powers,Ronnie L. Glynn,False,156685,5.981891007924081e-13,4.785512806339265e-12
TN,TN-SD-24,R,R,Safe,John Stevens,False,Yahweh Yahweh,147555,1.8086784511501391e-12,1.4469427609201113e-11
TN,TN-SD-26,False,R,Safe,Page Walley,Civil Miller-Watkins,False,149120,1.7562832156474417e-12,1.4050265725179534e-11
TN,TN-SD-28,R,R,Safe,Joey Hensley,False,James Gray,150370,1.813758751479863e-12,1.4510070011838905e-11
TN,TN-SD-32,R,R,Safe,Paul Rose,Julie Byrd Ashworth,False,147810,2.002367740475304e-12,1.6018941923802432e-11
TN,TN-HD-2,R,R,Safe,Bud Hulsey,Arvil Love,False,48255,1.37015184236615e-09,1.09612147389292e-08
TN,TN-HD-4,R,R,Safe,John B. Holsclaw Jr,Bobby Patrick Harrell,False,50980,1.3543700846702263e-09,1.083496067736181e-08
TN,TN-HD-6,False,R,Safe,Tim Hicks,Brad Batt,False,49930,1.3669608598537459e-09,1.0935686878829967e-08
TN,TN-HD-8,R,R,Safe,Jerome F. Moon,Jay Clark,False,52030,1.342831976419278e-09,1.0742655811354224e-08
TN,TN-HD-12,R,R,Safe,Dale Carr,Bennett H. Lapides,False,50090,1.3884581497367434e-09,1.1107665197893947e-08
TN,TN-HD-13,D,D,Likely,Elaine Davis,Gloria Johnson,False,48470,7.352763105946021e-12,5.882210484756817e-11
TN,TN-HD-14,R,R,Safe,Jason Zachary,Justin Davis,False,48795,1.3155754029426292e-09,1.0524603223541033e-08
TN,TN-HD-15,False,D,Safe,False,Sam Mckenzie,Troy B. Jones,51130,1.9493398865574885e-12,1.5594719092459908e-11
TN,TN-HD-16,False,R,Safe,Michele Carringer,Elizabeth Rowland,False,48900,1.3462351122246622e-09,1.0769880897797297e-08
TN,TN-HD-17,R,R,Safe,Andrew Ellis Farmer,Delynn McCash,False,50215,1.3840287990652365e-09,1.1072230392521892e-08
TN,TN-HD-18,False,D,Tilt,Eddie Mannis,Virginia Couch,False,48845,6.30102884203055e-11,5.04082307362444e-10
TN,TN-HD-20,R,R,Safe,Bob Ramsey,Susan Sneed,False,47670,1.4238145839613357e-09,1.1390516671690686e-08
TN,TN-HD-23,R,R,Safe,Mark Cochran,False,David G.E. Fankhauser,52465,1.3157328913041737e-09,1.052586313043339e-08
TN,TN-HD-24,R,R,Safe,Mark Hall,Daniel Jones,False,47740,1.3607597932024755e-09,1.0886078345619804e-08
TN,TN-HD-25,R,R,Safe,Cameron Sexton,Robyn Deck,False,55715,1.2370999480756017e-09,9.896799584604814e-09
TN,TN-HD-26,R,R,Safe,Robin T. Smith,Joan Farrell,False,54225,1.2291440680209115e-09,9.833152544167292e-09
TN,TN-HD-27,R,R,Safe,Patsy Hazlewood,False,False,52860,1.2605758536619535e-09,1.0084606829295628e-08
TN,TN-HD-30,R,R,Safe,Esther Helton,Joseph Udeaja,False,53750,9.299353740397157e-10,7.439482992317725e-09
TN,TN-HD-31,R,R,Safe,Ron Travis,Dean Sparks,False,52355,1.3130057966988067e-09,1.0504046373590453e-08
TN,TN-HD-34,R,R,Safe,Tim Rudd,Mary R. Vaughn,False,59115,1.1577224522205543e-09,9.261779617764435e-09
TN,TN-HD-36,R,R,Safe,Dennis Powers,CJ Mitchell,False,48110,1.4419522322863237e-09,1.153561785829059e-08
TN,TN-HD-37,R,R,Safe,Charlie Baum,Mariah N. Phillips,False,52875,8.717765654601018e-10,6.9742125236808145e-09
TN,TN-HD-38,R,R,Safe,Kelly T. Keisling,Carol Abney,False,50755,1.3336021585815244e-09,1.0668817268652195e-08
TN,TN-HD-40,R,R,Safe,Terri Lynn Weaver,False,Paddy Sizemore,54915,1.2578789756220558e-09,1.0063031804976447e-08
TN,TN-HD-43,R,R,Safe,Paul Sherrell,False,Luke Cameron,50580,1.013879339303316e-09,8.111034714426528e-09
TN,TN-HD-48,R,R,Safe,Bryan Terry,Matt Ferry,False,55620,1.176586222751525e-09,9.4126897820122e-09
TN,TN-HD-49,R,R,Lean,Mike Sparks,Brandon Thomas,False,51790,1.605642190656998e-10,1.2845137525255984e-09
TN,TN-HD-52,D,D,Safe,Donna Tees,Mike Stewart,False,44085,2.4473160992318985e-12,1.9578528793855188e-11
TN,TN-HD-56,D,D,Safe,Diane Michel Canada,Bob Freeman,False,52385,4.439079190495486e-12,3.551263352396389e-11
TN,TN-HD-57,R,R,Safe,Susan M. Lynn,False,Tom Sottek,58795,1.1875671747661786e-09,9.500537398129429e-09
TN,TN-HD-61,R,R,Safe,Brandon Ogles,Sam Bledsoe,False,48735,1.4323113290711344e-09,1.1458490632569075e-08
TN,TN-HD-63,R,R,Safe,Glen Casada,Elizabeth Madeira,Bradley Fiscus,54540,1.2567942387075063e-09,1.005435390966005e-08
TN,TN-HD-64,R,R,Safe,Scott E. Cepicky,James Campbell,False,52175,1.2539434065747534e-09,1.0031547252598028e-08
TN,TN-HD-65,R,R,Safe,Sam Whitson,Jennifer Foley,False,47655,1.3255363611890158e-09,1.0604290889512126e-08
TN,TN-HD-66,R,R,Safe,Doc Kumar,Jarvus M. Turnley,False,50305,1.3813746465327157e-09,1.1050997172261726e-08
TN,TN-HD-67,D,D,Likely,John W. Dawson,Jason Hodges,False,52655,7.186070545583435e-12,5.748856436466748e-11
TN,TN-HD-69,R,R,Safe,Michael G. Curcio,Eddie Johnson,False,52420,1.333047154256149e-09,1.0664377234049192e-08
TN,TN-HD-71,R,R,Safe,David Byrd,Christi M. Rice,False,47305,1.4383928002538937e-09,1.150714240203115e-08
TN,TN-HD-75,R,R,Safe,Bruce I. Griffey,False,James Hart,48805,1.4045579461595317e-09,1.1236463569276253e-08
TN,TN-HD-76,R,R,Safe,Tandy Darby,False,Jeffery T. Washburn,47195,1.467544421122663e-09,1.1740355368981305e-08
TN,TN-HD-78,R,R,Safe,Mary Littleton,Holly Spann,False,51070,1.3454650256476903e-09,1.0763720205181522e-08
TN,TN-HD-82,R,R,Safe,Chris Hurt,Andrea Bond-Johnson,False,44050,8.074631642300805e-10,6.459705313840644e-09
TN,TN-HD-83,R,R,Lean,Mark White,Jerri Green,False,51615,4.455333704912875e-10,3.5642669639303e-09
TN,TN-HD-86,D,D,Safe,Rob White,Barbara Cooper,False,48755,1.876732927050262e-12,1.5013863416402096e-11
TN,TN-HD-89,R,R,Safe,Justin Lafferty,False,Greg Mills,51250,1.3104347068869414e-09,1.0483477655095531e-08
TN,TN-HD-90,D,D,Safe,False,"Torrey C. Harris, John DeBerry Jr.",False,47830,2.5907429955680794e-12,2.0725943964544635e-11
TN,TN-HD-95,R,R,Safe,William Kevin Vaughan,Lynnette P. Williams,False,48560,1.3560100772011096e-09,1.0848080617608877e-08
TN,TN-HD-96,D,D,Safe,Patti Possel,Dwayne Thompson,False,52565,5.167983391490133e-12,4.1343867131921064e-11
TN,TN-HD-97,False,R,Lean,John Gillespie,Gabby Salinas,False,48880,4.986343916707405e-10,3.989075133365924e-09
TX,TX-SD-1,R,R,Safe,Bryan Hughes,Audrey Spanko,False,600645,2.052829350951413e-09,7.595468598520227e-08
TX,TX-SD-4,R,R,Safe,Brandon Creighton,Jay Stittleburg,False,626185,1.845720770665693e-09,6.829166851463064e-08
TX,TX-SD-11,R,R,Safe,Larry Taylor,Susan Criss,False,602215,1.832732521300784e-09,6.7811103288129e-08
TX,TX-SD-12,R,R,Safe,Jane Nelson,Shadi Zitoon,False,656820,1.6611215181150385e-09,6.146149617025642e-08
TX,TX-SD-13,D,D,Safe,Milinda Morris,Borris Miles,False,480240,6.82848777522338e-11,2.5265404768326505e-09
TX,TX-SD-18,R,R,Safe,Lois Kolkhorst,Michael Antalan,False,617990,1.928522369576413e-09,7.135532767432728e-08
TX,TX-SD-19,R,D,Lean,Pete Flores,Roland Gutierrez,False,578205,7.842525240331355e-10,2.9017343389226014e-08
TX,TX-SD-20,D,D,Safe,Judy Cutright,Juan Hinojosa,False,525180,6.447614664395473e-11,2.385617425826325e-09
TX,TX-SD-21,D,D,Safe,Frank Pomeroy,Judith Zaffirini,False,536690,5.20843090878742e-11,1.9271194362513455e-09
TX,TX-SD-22,R,R,Safe,Brian Birdwell,Robert Vick,False,609460,1.940341470829665e-09,7.179263442069761e-08
TX,TX-SD-24,R,R,Safe,Dawn Buckingham,Clayton Tucker,False,618970,1.8852144845205032e-09,6.975293592725862e-08
TX,TX-SD-27,D,D,Safe,Vanessa Tijerina,Eddie Lucio,False,434915,6.459563439698002e-11,2.3900384726882606e-09
TX,TX-SD-29,False,D,Safe,Bethany Hatch,César Blanco,False,507140,5.958275539619251e-11,2.204561949659123e-09
TX,TX-HD-2,False,R,Safe,Bryan Slaton,Bill Brannon,False,132280,1.8104516591455067e-07,6.698671138838375e-06
TX,TX-HD-3,R,R,Safe,Cecil Bell,Martin Shupp,False,131620,1.8273996049700258e-07,6.761378538389096e-06
TX,TX-HD-5,R,R,Safe,Cole Hefner,LaWyanda Prince,False,118660,2.1135457223264709e-07,7.820119172607942e-06
TX,TX-HD-6,R,R,Safe,Matt Schaefer,Julie Gobble,False,119550,1.9159856426420596e-07,7.089146877775621e-06
TX,TX-HD-11,R,R,Safe,Travis Clardy,Alec Johnson,False,120440,1.9941357229380507e-07,7.378302174870788e-06
TX,TX-HD-14,R,R,Safe,John Raney,Janet Dudding,False,130525,1.8014321143122736e-07,6.665298822955412e-06
TX,TX-HD-15,R,R,Safe,Steve Toth,Lorena Perez McGill,False,137960,1.730714001557665e-07,6.40364180576336e-06
TX,TX-HD-17,R,R,Safe,John Cyrier,Madeline Eden,False,120175,2.0476017081882958e-07,7.576126320296694e-06
TX,TX-HD-20,R,R,Safe,Terry Wilson,Jessica Tiedt,False,138895,1.6877910094525994e-07,6.244826734974618e-06
TX,TX-HD-22,D,D,Safe,Jacorion Randle,Joe Deshotel,False,110710,7.360602513606374e-08,2.723422930034358e-06
TX,TX-HD-23,R,R,Safe,Mayes Middleton,Jeff Anotonelli,False,126780,8.425255666189013e-07,3.117344596489935e-05
TX,TX-HD-24,R,R,Safe,Greg Bonnen,Brian J. Rogers,False,129450,1.8396473222548337e-07,6.806695092342885e-06
TX,TX-HD-25,False,R,Safe,Cody Vasut,Patrick Henry,False,126650,1.804858535403575e-07,6.677976580993228e-06
TX,TX-HD-26,False,False,Toss-Up,Jacey Jetton,Sarah DeMarchant,False,115745,5.394818529208534e-06,0.00019960828558071575
TX,TX-HD-27,D,D,Safe,Tom Virippan,Ron Reynolds,False,117500,6.882799127860828e-08,2.5466356773085064e-06
TX,TX-HD-28,False,R,Likely,Gary Gates,Elizabeth Markowitz,False,138690,1.7698223784001765e-06,6.548342800080653e-05
TX,TX-HD-29,R,R,Safe,Ed Thompson,Travis Boldt,False,136745,1.7322531442598432e-07,6.40933663376142e-06
TX,TX-HD-31,D,D,Safe,Marian Knowlton,Ryan Guillen,False,109335,9.240652804054506e-08,3.419041537500167e-06
TX,TX-HD-32,R,R,Likely,Todd Hunter,Eric Holguin,False,132405,1.2671843654943338e-06,4.688582152329035e-05
